4336.704844047686	-8749.181165250493	5031.328983398948	37536.900473899484	-20717.57874111039	-6503.660075776833	-5419.58715813961	27128.618072092384	-16289.3747479778	1112.9740980572612	-884.6717189685357	-22596.22797030281	-19962.161319026207	-14029.361139482911	-123.51004969725818	63446.01644044673	-36536.213480304694	-4343.447521060814	-7423.344099454217	3208.7674013552614	-10050.55364300255	-7078.173019720392	3007.3938015082977	13614.827576148295	
-6917.45813787529	2485.7574565600653	6374.768288409041	-14435.909011244468	-8335.383103152037	-35431.20323589804	5554.061592066631	-13334.09059761966	308.2082117696361	22157.264759600646	-21244.574112289316	6862.043098745141	-14029.36113948291	-36989.04988654067	18391.057302269986	-24682.59777319672	-7126.257504957752	-14691.08513800931	-12803.586309021039	-4703.139072357357	-5956.378147925516	25035.80608200193	-15695.691601970795	-7637.225587908024	
10027.922566949039	-8983.524787275315	1786.1857174417362	32810.66736152707	-10416.180741689688	20912.354667751002	-37616.81591526652	34588.86039925966	1529.625939894334	-20439.808226001674	32563.70229369782	-15333.61797006561	-123.51004969726546	18391.057302269997	-52662.03441648651	61367.52663358042	-9585.644359580569	2717.2857335901226	-11448.378984225521	16269.044515459838	10055.192017784746	-29588.064325865224	35216.68757416947	17188.86568129192	
25422.057788404643	-22759.952117896264	26212.67095374808	-85278.85003226128	39243.46075758724	-5010.04749096786	41186.85680703865	-135821.71059188902	-24205.759742878083	9812.85134846645	-16406.639151782434	96017.23534713846	63446.01644044673	-24682.59777319672	61367.526633580404	-224358.7961615255	13258.857206879837	6111.071877723169	22062.275036951203	-39125.33856017909	185.8049079951802	-12571.497234136175	9490.751597308303	13035.533874167297	
2342.0019054848703	-9579.18732259629	7355.141646307352	14299.33901025491	-37446.839133645495	2158.8201687647743	-17576.054671336984	-603.7408196868128	4803.369896455115	-1377.2723618931718	4884.229609599746	-1928.7594001399789	-36536.21348030469	-7126.257504957756	-9585.644359580569	13258.85720687984	-39841.28350022208	617.8603469885018	-9541.857577530589	-1322.8880727146566	5243.255541012441	-11514.4937319623	13378.634718829217	13696.42453756331	
-6896.634368304203	6543.28454976012	-5307.165532073148	-4560.685934992216	2110.046478686735	-19424.4391602163	5278.984129585531	9462.7090840089	-1328.4986718151338	11912.656714923232	-13458.241808727615	-6270.870440331685	-4343.447521060815	-14691.085138009306	2717.285733590121	6111.07187772316	617.8603469885036	-12525.988750260309	-462.29921490088236	6092.764710364213	-8878.004818299474	18063.157398842133	-17939.52156271023	-10768.196699915195	
4940.84398744447	-7453.207895506806	13833.394609296707	17973.796619148256	-12552.36459329907	-8727.193871157688	-18019.708667835504	6599.526809401824	-139.4604684381569	547.9361920156025	9147.236705631944	-4589.9705893344635	-7423.344099454226	-12803.586309021039	-11448.378984225523	22062.275036951207	-9541.857577530598	-462.2992149008778	-27635.193238512125	-3564.562193725097	6303.740008064932	-6740.54039090297	22113.831751898746	13672.009739983312	
5715.169556520246	-7511.494184713514	13949.967187710141	-8229.43598440818	-2197.0146955693735	1252.4712542058514	4908.705553363176	-29277.890701052256	-335.48552425741275	1939.3673894713634	-2899.149333295817	18434.971617788593	3208.7674013552614	-4703.139072357352	16269.044515459831	-39125.338560179094	-1322.8880727146607	6092.764710364214	-3564.562193725098	-18715.312893157585	6410.177169794213	-5947.730330535793	11366.098059071655	7908.3870740903	
-47949.42991491412	46518.142761494666	-56919.3863640568	-46238.6453034588	36467.50001976745	-52180.41126054643	67609.84704729062	45987.70922776572	-30753.504469971573	44349.64489890572	-62425.19226157179	-40901.15475840583	-10050.553643002564	-5956.378147925513	10055.192017784746	185.80490799517634	5243.255541012445	-8878.004818299489	6303.740008064946	6410.17716979422	-81727.75834277704	90262.45966049176	-117512.29829446606	-85441.2149875472	
47423.16567738715	-48005.85037200525	53653.88141897279	40214.518057661815	-54058.19832855089	71231.72592645406	-80496.47860876028	-51576.96656309151	43444.62198301324	-54585.71518932384	76642.86442905896	47398.14465907289	-7078.173019720384	25035.80608200193	-29588.064325865224	-12571.497234136172	-11514.493731962317	18063.157398842148	-6740.540390902983	-5947.7303305358	90262.45966049176	-103032.69072637887	131083.28405699908	87335.78842997373	
-64414.27673938196	66836.32598728692	-84752.38139177945	-61032.78621924666	67609.84704729062	-79155.20213161426	112707.00404026218	68012.4894249561	-54930.30188624663	63460.419860744834	-96988.43765102027	-59632.58927961865	3007.393801508294	-15695.691601970791	35216.68757416946	9490.751597308306	13378.63471882923	-17939.521562710244	22113.83175189875	11366.098059071657	-117512.29829446608	131083.28405699905	-183752.0419331276	-120736.68155758656	
-42875.970337522966	45495.624833333815	-58510.1025824326	-39565.33950896889	56181.41045407565	-51576.966563091526	73109.34003811106	50982.86150841752	-44263.82972434166	42117.03788340089	-62155.27291643272	-42395.337749755774	13614.8275761483	-7637.2255879080285	17188.86568129192	13035.533874167293	13696.424537563315	-10768.1966999152	13672.00973998331	7908.387074090302	-85441.2149875472	87335.78842997373	-120736.68155758655	-85478.17698199453	
